,cp_cov,cp_len,p_cov,p_len,idx_cov,idx_len,cp_idx_cov,cp_idx_len,p_idx_cov,p_idx_len,q
0,0.7963157549090432,5.957509686740658,0.8003874696263217,1.3892756288172325,0.8668483614631903,3.0,0.7078873054442766,5.957509686740658,0.8001247783542392,1.3881920273198922,0.8
1,0.8477704078281999,7.155546069481842,0.850101792867932,1.8737111709463452,0.8929861430353977,4.0,0.7754317987784856,7.155546069481842,0.8489525185525711,1.858573586392592,0.85
2,0.8998817889275629,8.789026072108754,0.8999146253365732,2.987423655349051,0.923786694687069,6.0,0.8497405923688185,8.789026072108754,0.8949563275760163,2.8780455769357065,0.9
3,0.9476259276285546,11.628653050502397,0.9518946607998949,5.975602548105339,0.9596112169173179,11.0,0.9249359690024299,11.628653050502397,0.9457214159059565,5.568857949694621,0.95
4,0.9896893675707624,19.254022460103762,0.9894923491167006,17.932225651802717,0.9905431142050305,26.0,0.9859131805345768,19.254022460103762,0.9858803441255665,16.47146516057004,0.99
5,0.9993432718197938,40.19931700269259,0.9991462533657319,36.45429171865765,0.9993104354107835,46.0,0.999047744138701,40.19931700269259,0.9987522164576081,35.82662376042556,0.999
